"facility_id","name","address","city","state","zip_code","county","telephone","hospital_type","hospital_ownership","emergency_services","bed_count"
"400001","PRESBYTERIAN COMMUNITY HOSP","1451 ASHFORD AVENUE","SAN JUAN","Puerto Rico","907","SAN JUAN","(787) 721-2160","Acute Care Hospitals","Voluntary non-profit - Private","Yes","379"
"400003","HOSPITAL METROPOLITANO DR PILA","2435  BOULEVARD LUIS A FERRE","PONCE","Puerto Rico","717","PONCE","(787) 848-6910","Acute Care Hospitals","Proprietary","Yes","382"
"400005","HIMA SAN PABLO HUMACAO","CALLE FONT MARTELO #3","HUMACAO","Puerto Rico","791","HUMACAO","(787) 852-2424","Acute Care Hospitals","Voluntary non-profit - Private","Yes","288"
"400006","DOCTOR'S CENTER DE SAN JUAN","1395 CALLE SAN RAFAEL PARADA 20","SAN JUAN","Puerto Rico","909","SAN JUAN","(787) 999-7620","Acute Care Hospitals","Proprietary","Yes","263"
"400007","RYDER MEMORIAL HOSPITAL INC","355 AVE FONT MARTELO","HUMACAO","Puerto Rico","791","HUMACAO","(787) 852-0768","Acute Care Hospitals","Voluntary non-profit - Private","Yes","123"
"400010","HOSPITAL GENERAL DE CASTANER","CARR 135 KM 64 2","CASTANER","Puerto Rico","631","LARES","(787) 829-5010","Acute Care Hospitals","Voluntary non-profit - Private","Yes","123"
"400012","HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ","BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC","SAN JUAN","Puerto Rico","935","SAN JUAN","(787) 763-4149","Acute Care Hospitals","Voluntary non-profit - Private","No","422"
"400013","HOSPITAL MENONITA DE CAYEY","BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14","CAYEY","Puerto Rico","737","CAYEY","(787) 535-1001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","389"
"400014","BELLA VISTA HOSPITAL","CARR 349 KM 2 7 CERRO LAS MESAS","MAYAGUEZ","Puerto Rico","681","MAYAGUEZ","(787) 652-6045","Acute Care Hospitals","Voluntary non-profit - Church","Yes","280"
"400016","AUXILIO MUTUO HOSPITAL","PONCE DE LEON AVENUE  735 STOP 37 1/2","SAN JUAN","Puerto Rico","918","SAN JUAN","(787) 758-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","215"
"400018","HOSPITAL MENONITA DE AIBONITO","CALLE JOSE C VASQUEZ BO. CAONILLAS","AIBONITO","Puerto Rico","705","AIBONITO","(787) 535-1001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","378"
"400019","HOSPITAL PAVIA SANTURCE","STREET PROFESOR AUGUSTO RODRIGUEZ #1462","SAN JUAN","Puerto Rico","910","SAN JUAN","(787) 641-1616","Acute Care Hospitals","Voluntary non-profit - Private","Yes","464"
"400021","HOSPITAL DE LA CONCEPCION","ROAD NUMBER 2 KM 173.4 CAIN ALTO","SAN GERMAN","Puerto Rico","683","SAN GERMAN","(787) 892-1860","Acute Care Hospitals","Voluntary non-profit - Church","Yes","168"
"400022","HOSPITAL DAMAS INC","PONCE BY PASS #2213","PONCE","Puerto Rico","717","PONCE","(787) 840-8460","Acute Care Hospitals","Voluntary non-profit - Private","Yes","450"
"400032","BAYAMON MEDICAL CENTER","CARRETERA #2 KM 11 7","BAYAMON","Puerto Rico","960","BAYAMON","(787) 620-8181","Acute Care Hospitals","Proprietary","Yes","353"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","Puerto Rico","921","SAN JUAN","(800) 449-8729","Acute Care - Veterans Administration","Veterans Health Administration","Yes","280"
"400044","HOSPITAL EPISCOPAL SAN LUCAS II","917 AVE TITO CASTRO","PONCE","Puerto Rico","716","PONCE","(787) 844-2080","Acute Care Hospitals","Voluntary non-profit - Private","Yes","417"
"400048","HOSPITAL MENONITA GUAYAMA","AVE. PEDRO ALBIZU CAMPOS URB. LA HACIENDA","GUAYAMA","Puerto Rico","785","GUAYANILLA","(787) 864-4300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","268"
"400061","HOSPITAL UNIVERSITARIO DE ADULTO","BARRIO MONACILLOS CENTROMEDICO","RIO PIEDRAS","Puerto Rico","927","SAN JUAN","(787) 754-0101","Acute Care Hospitals","Government - State","Yes","412"
"400079","HOSPITAL  BUEN SAMARITANO","CARR EST PR 460 KM 0 1 BO CAIMITAL ALTO","AGUADILLA","Puerto Rico","603","AGUADILLA","(787) 658-0000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","348"
"400087","HOSPITAL PAVIA ARECIBO","CARRETERA 129 KM.1 AVENIDA SAN LUIS","ARECIBO","Puerto Rico","612","ARECIBO","(787) 650-7272","Acute Care Hospitals","Proprietary","Yes","287"
"400098","HOSPITAL SAN FRANCISCO","371 DE DIEGO AVE","SAN JUAN","Puerto Rico","923","SAN JUAN","(787) 767-5100","Acute Care Hospitals","Proprietary","No","153"
"400102","DOCTORS' CENTER BAYAMON","CALLE  J 9 EXTENSION  HERMANAS DAVILA","BAYAMON","Puerto Rico","960","BAYAMON","(787) 622-5420","Acute Care Hospitals","Proprietary","Yes","425"
"400103","MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES","CARR 2 BO SABALOS","MAYAGUEZ","Puerto Rico","682","MAYAGUEZ","(787) 652-9200","Acute Care Hospitals","Proprietary","Yes","456"
"400104","HOSPITAL MENONITA CAGUAS INC","CARR 172  EXIT 21 URB TURABO GARDENS","CAGUAS","Puerto Rico","725","CAGUAS","(787) 744-3141","Acute Care Hospitals","Voluntary non-profit - Private","Yes","412"
"400105","HOSPITAL UNIVERSITARIO DR RUIZ ARNAU","LAUREL AVE SANTA JUANITA #100","BAYAMON","Puerto Rico","956","BAYAMON","(787) 787-5151","Acute Care Hospitals","Government - State","Yes","237"
"400106","METROPOLITAN HOSPITAL","CARRETERA 21 1785 URB LAS LOMAS","SAN JUAN","Puerto Rico","915","SAN JUAN","(787) 782-9999","Acute Care Hospitals","Proprietary","Yes","267"
"400109","HIMA SAN PABLO BAYAMON","70 CALLE SANTA CRUZ","BAYAMON","Puerto Rico","961","BAYAMON","(787) 620-4747","Acute Care Hospitals","Proprietary","Yes","490"
"400110","HOSPITAL PAVIA YAUCO","CARR 128 KM 1.0","YAUCO","Puerto Rico","698","YAUCO","(787) 856-1000","Acute Care Hospitals","Proprietary","Yes","202"
"400111","HOSPITAL SAN CARLOS BORROMEO","CALLE CONCEPCION VERA AYALA #550 S","MOCA","Puerto Rico","676","MOCA","(787) 877-8000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","184"
"400113","HOSPITAL MENONITA PONCE","CARR PR 506 KM 1 0 BO COTO LAUREL","PONCE","Puerto Rico","780","PONCE","(787) 290-3096","Acute Care Hospitals","Voluntary non-profit - Private","Yes","311"
"400114","MANATI MEDICAL CENTER DR OTERO LOPEZ","CARR 668 CALLE HERNANDEZ CARRION URB ATENAS","MANATI","Puerto Rico","674","MANATI","(787) 621-3700","Acute Care Hospitals","Voluntary non-profit - Private","Yes","102"
"400115","CENTRO MEDICO WILMA N VAZQUEZ","CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO","VEGA BAJA","Puerto Rico","693","VEGA BAJA","(787) 858-1580","Acute Care Hospitals","Proprietary","Yes","483"
"400117","HOSPITAL METROPOLITANO  DR SUSONI","55 PALM ST","ARECIBO","Puerto Rico","614","ARECIBO","(787) 650-1031","Acute Care Hospitals","Voluntary non-profit - Private","Yes","278"
"400120","HOSPITAL PAVIA CAGUAS","URB MARIOLGA 100 AVE LUIS MUNOZ MARIN","CAGUAS","Puerto Rico","725","CAGUAS","(787) 620-9770","Acute Care Hospitals","Proprietary","Yes","402"
"400122","PROFESSIONAL HOSPITAL GUAYNABO INC","8 AVE LAS CUMBRES","GUAYNABO","Puerto Rico","969","GUAYNABO","(787) 708-6560","Acute Care Hospitals","Proprietary","Yes","431"
"400123","HOSPITAL PEREA","15 DR BASORA STREET","MAYAGUEZ","Puerto Rico","681","MAYAGUEZ","(787) 834-0101","Acute Care Hospitals","Proprietary","Yes","137"
"400126","HOSPITAL METROPOLITANO DE SAN GERMAN","CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS","SAN GERMAN","Puerto Rico","683","SAN GERMAN","(787) 892-5300","Acute Care Hospitals","Proprietary","Yes","268"
"400127","ASEM","EDIFICIO CENTRAL JULIO A PEREZ MEDICAL CENTER","SAN JUAN","Puerto Rico","935","SAN JUAN","(787) 777-3535","Acute Care Hospitals","Government - State","Yes","496"
"400130","HOSPITAL METROPOLITANO DE LA MONTANA","CALLE ISAAC GONZALEZ ESQUINA LEDESMA","BDA NUEVA","Puerto Rico","641","UTUADO","(787) 933-1100","Acute Care Hospitals","Proprietary","Yes","413"
"400131","CARIBBEAN MEDICAL CENTER","151 AVE OSVALDO MOLINA","FAJARDO","Puerto Rico","738","FAJARDO","(787) 801-0081","Acute Care Hospitals","Proprietary","Yes","405"
"400132","DOCTORS CENTER HOSPITAL  CAROLINA LLC","EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL","CAROLINA","Puerto Rico","979","SAN JUAN","(787) 725-6038","Acute Care Hospitals","Proprietary","Yes","129"
"400134","SAN JORGE Children's HOSPITAL INC","258 SAN JORGE STREET","SAN JUAN","Puerto Rico","912","SAN JUAN","(787) 727-1000","Acute Care Hospitals","Proprietary","Yes","289"
"400135","HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER","PR 21 INT PR 18 BO MONACILLOS URBANO","SAN JUAN","Puerto Rico","927","SAN JUAN","(787) 936-1477","Acute Care Hospitals","Government - State","Yes","456"
"400136","HOSPITAL SAN ANTONIO INC","18 CALLE DR RAMON BETANCES","MAYAGUEZ","Puerto Rico","680","MAYAGUEZ","(787) 834-0050","Acute Care Hospitals","Proprietary","Yes","124"
"400137","DOCTORS CENTER HOSPITAL ORLANDO HEALTH DORADO","ROAD 696 INTERSECTION EFRON AVENUE BO HIGUILLAR","DORADO","Puerto Rico","646","DORADO","(787) 621-3393","Acute Care Hospitals","Proprietary","Yes","211"
"400138","PUERTO RICO WOMEN AND CHILDREN HOSPITAL LLC","CARR PR-2 KM11 6 INTERIOR ALEDANO HOSPITAL HERMANO","BAYAMON","Puerto Rico","959","BAYAMON","(787) 474-8282","Acute Care Hospitals","Proprietary","Yes","305"
"403301","UNIVERSITY PEDIATRIC HOSPITAL","PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS","SAN JUAN","Puerto Rico","935","SAN JUAN","(787) 777-3232","Children's","Government - State","Yes","284"
"404004","FIRST HOSPITAL PANAMERICANO","STATE ROAD 787 KM 1  5","CIDRA","Puerto Rico","739","CIDRA","(787) 739-5555","Psychiatric","Proprietary","No","481"
"404005","SAN JUAN CAPESTRANO  HOSPITAL INC","CARR 877 KM 1 6 CAMINO LAS LOMAS RR2","RIO PIEDRAS","Puerto Rico","928","SAN JUAN","(787) 765-2900","Psychiatric","Proprietary","No","478"
"404007","HOSPITAL METROPOLITANO  PSIQUIATRICO DE CABO ROJO","108 MUNOZ RIVERA STREET","CABO ROJO","Puerto Rico","623","CABO ROJO","(787) 851-2025","Psychiatric","Proprietary","No","146"
"404009","CENTRO DE SALUD CONDUCTUAL MENONITA-CIMA","CARR ESTATAL 14 INTERIOR SARGENTO GERARDO SANTIAGO","AIBONITO","Puerto Rico","705","AIBONITO","(787) 714-2462","Psychiatric","Voluntary non-profit - Private","No","473"
"410004","ROGER WILLIAMS MEDICAL CENTER","825 CHALKSTONE AVENUE","PROVIDENCE","Rhode Island","2908","PROVIDENCE","(401) 456-2025","Acute Care Hospitals","Proprietary","Yes","327"
"410005","OUR LADY OF FATIMA HOSPITAL","200 HIGH SERVICE AVENUE","NORTH PROVIDENCE","Rhode Island","2904","PROVIDENCE","(401) 456-3000","Acute Care Hospitals","Proprietary","Yes","138"
"410006","NEWPORT HOSPITAL","11 FRIENDSHIP STREET","NEWPORT","Rhode Island","2840","NEWPORT","(401) 846-6400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","115"
"410007","RHODE ISLAND HOSPITAL","593 EDDY STREET","PROVIDENCE","Rhode Island","2903","PROVIDENCE","(401) 444-4000","Acute Care Hospitals","Tribal","Yes","121"
"410008","SOUTH COUNTY HOSPITAL INC","100 KENYON AVE","WAKEFIELD","Rhode Island","2879","WASHINGTON","(401) 782-8020","Acute Care Hospitals","Voluntary non-profit - Private","Yes","312"
"410009","KENT COUNTY MEMORIAL HOSPITAL","455 TOLL GATE RD","WARWICK","Rhode Island","2886","KENT","(401) 737-7010","Acute Care Hospitals","Proprietary","Yes","409"
"410010","WOMEN & INFANTS HOSPITAL OF RHODE ISLAND","101 DUDLEY STREET","PROVIDENCE","Rhode Island","2905","PROVIDENCE","(401) 274-1100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","248"
"410011","LANDMARK MEDICAL CENTER","115 CASS AVENUE","WOONSOCKET","Rhode Island","2895","PROVIDENCE","(401) 769-4100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","340"
"410012","THE MIRIAM HOSPITAL","164 SUMMIT AVENUE","PROVIDENCE","Rhode Island","2906","PROVIDENCE","(401) 793-2500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","371"
"410013","WESTERLY HOSPITAL","25 WELLS STREET","WESTERLY","Rhode Island","2891","WASHINGTON","(401) 596-6000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","158"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","Rhode Island","2908","PROVIDENCE","(401) 457-3042","Acute Care - Veterans Administration","Veterans Health Administration","Yes","386"
"414000","BUTLER HOSPITAL","345 BLACKSTONE BLVD","PROVIDENCE","Rhode Island","2906","PROVIDENCE","(401) 455-6270","Psychiatric","Voluntary non-profit - Private","No","301"
"414003","EMMA PENDLETON BRADLEY HOSPITAL","1011 VETERANS MEMORIAL PARKWAY","EAST PROVIDENCE","Rhode Island","2915","PROVIDENCE","(401) 432-1000","Psychiatric","Voluntary non-profit - Private","Yes","131"
"420002","PIEDMONT MEDICAL CENTER","1731 FRANK GASTON BLVD","ROCK HILL","South Carolina","29732","YORK","(803) 329-1234","Acute Care Hospitals","Proprietary","Yes","261"
"420004","MUSC MEDICAL CENTER","169 ASHLEY AVE","CHARLESTON","South Carolina","29425","CHARLESTON","(843) 792-2300","Acute Care Hospitals","Government - Hospital District or Authority","Yes","354"
"420005","MCLEOD MEDICAL CENTER - DILLON","301 E JACKSON STREET PO BOX 1327","DILLON","South Carolina","29536","DILLON","(843) 774-4111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","353"
"420007","SPARTANBURG MEDICAL CENTER","101 E WOOD ST","SPARTANBURG","South Carolina","29303","SPARTANBURG","(864) 560-6554","Acute Care Hospitals","Government - Hospital District or Authority","Yes","108"
"420009","PRISMA HEALTH OCONEE MEMORIAL HOSPITAL","298 MEMORIAL DR","SENECA","South Carolina","29672","OCONEE","(864) 482-3100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","238"
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","1304 W BOBO NEWSOM HWY","HARTSVILLE","South Carolina","29550","DARLINGTON","(864) 339-2100","Acute Care Hospitals","Proprietary","Yes","109"
"420011","CANNON MEMORIAL HOSPITAL","123 W G ACKER DRIVE","PICKENS","South Carolina","29671","PICKENS","(864) 878-4791","Acute Care Hospitals","Voluntary non-profit - Private","Yes","313"
"420015","PRISMA HEALTH BAPTIST EASLEY HOSPITAL","200 FLEETWOOD DRIVE","EASLEY","South Carolina","29640","PICKENS","(864) 442-7606","Acute Care Hospitals","Voluntary non-profit - Private","Yes","372"
"420018","PRISMA HEALTH RICHLAND HOSPITAL","5 MEDICAL PARK","COLUMBIA","South Carolina","29203","RICHLAND","(803) 296-2548","Acute Care Hospitals","Voluntary non-profit - Private","Yes","423"
"420019","MUSC HEALTH CHESTER MEDICAL CENTER","1 MEDICAL PARK DRIVE","CHESTER","South Carolina","29706","CHESTER","(803) 581-3151","Acute Care Hospitals","Proprietary","Yes","147"
"420020","TIDELANDS GEORGETOWN MEMORIAL HOSPITAL","606 BLACK RIVER RD DRAWER 1718","GEORGETOWN","South Carolina","29440","GEORGETOWN","(843) 527-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","210"
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","GREENVILLE","South Carolina","29601","GREENVILLE","(800) 805-5678","Acute Care Hospitals","Voluntary non-profit - Private","Yes","252"
"420026","MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN","2435 FOREST DRIVE","COLUMBIA","South Carolina","29204","RICHLAND","(803) 256-5300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","222"
"420027","ANMED HEALTH","800 N FANT ST","ANDERSON","South Carolina","29621","ANDERSON","(864) 512-2830","Acute Care Hospitals","Voluntary non-profit - Private","Yes","456"
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","WALTERBORO","South Carolina","29488","COLLETON","(843) 782-2000","Acute Care Hospitals","Proprietary","Yes","201"
"420033","PRISMA HEALTH GREER MEMORIAL HOSPITAL","1413 JOHN B WHITE SR BLVD SUITE D","SPARTANBURG","South Carolina","29306","SPARTANBURG","(864) 848-8200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","340"
"420036","MUSC HEALTH LANCASTER MEDICAL CENTER","800 W MEETING ST","LANCASTER","South Carolina","29720","LANCASTER","(803) 286-1481","Acute Care Hospitals","Proprietary","Yes","420"
"420037","PRISMA HEALTH HILLCREST HOSPITAL","741 SOUTH EAST MAIN STREET","SIMPSONVILLE","South Carolina","29681","GREENVILLE","(864) 454-6100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","290"
"420038","PRISMA HEALTH LAURENS COUNTY HOSPITAL","22725 HIGHWAY 76 EAST","CLINTON","South Carolina","29325","LAURENS","(864) 833-9100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","316"
"420043","CHEROKEE MEDICAL CENTER","1530 N LIMESTONE ST","GAFFNEY","South Carolina","29340","CHEROKEE","(864) 487-4271","Acute Care Hospitals","Government - Hospital District or Authority","Yes","150"
"420048","KERSHAWHEALTH","1315 ROBERTS STREET","CAMDEN","South Carolina","29020","KERSHAW","(803) 432-4311","Acute Care Hospitals","Proprietary","Yes","391"
"420049","CONWAY MEDICAL CENTER","300 SINGLETON RIDGE ROAD","CONWAY","South Carolina","29526","HORRY","(843) 347-8037","Acute Care Hospitals","Voluntary non-profit - Private","Yes","180"
"420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","555 E CHEVES ST BOX 8700","FLORENCE","South Carolina","29506","FLORENCE","(843) 777-2900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","482"
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD ST PO BOX 497","NEWBERRY","South Carolina","29108","NEWBERRY","(803) 405-7145","Acute Care Hospitals","Voluntary non-profit - Other","Yes","187"
"420055","MUSC HEALTH MARION MEDICAL CENTER","2829 E HWY 76","MULLINS","South Carolina","29574","MARION","(843) 431-2000","Acute Care Hospitals","Government - State","Yes","293"
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","2095 HENRY TECKLENBURG DRIVE","CHARLESTON","South Carolina","29414","CHARLESTON","(843) 402-1006","Acute Care Hospitals","Voluntary non-profit - Private","Yes","203"
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","955 RIBAUT RD","BEAUFORT","South Carolina","29902","BEAUFORT","(843) 522-5200","Acute Care Hospitals","Government - Local","Yes","370"
"420070","PRISMA HEALTH TUOMEY HOSPITAL","129 N WASHINGTON ST","SUMTER","South Carolina","29150","SUMTER","(803) 296-2548","Acute Care Hospitals","Voluntary non-profit - Private","Yes","195"
"420071","SELF REGIONAL HEALTHCARE","1325 SPRING STREET","GREENWOOD","South Carolina","29646","GREENWOOD","(864) 227-4111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","478"
"420072","HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE","VARNVILLE","South Carolina","29944","HAMPTON","(803) 943-2771","Acute Care Hospitals","Voluntary non-profit - Private","Yes","297"
"420073","LEXINGTON MEDICAL CENTER","2720 SUNSET BLVD","WEST COLUMBIA","South Carolina","29169","LEXINGTON","(803) 791-2000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","100"
"420078","PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL","701 GROVE ROAD","GREENVILLE","South Carolina","29605","GREENVILLE","(864) 455-7000","Acute Care Hospitals","Voluntary non-profit - Private","No","477"
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","CHARLESTON","South Carolina","29406","CHARLESTON","(843) 847-4100","Acute Care Hospitals","Proprietary","Yes","266"
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","25 HOSPITAL CENTER BLVD","HILTON HEAD ISLAND","South Carolina","29925","BEAUFORT","(843) 681-6122","Acute Care Hospitals","Voluntary non-profit - Other","Yes","225"
"420082","AIKEN REGIONAL MEDICAL CENTER","302 UNIVERSITY PARKWAY","AIKEN","South Carolina","29801","AIKEN","(803) 641-5900","Acute Care Hospitals","Proprietary","Yes","412"
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","809 82ND PARKWAY","MYRTLE BEACH","South Carolina","29572","HORRY","(843) 692-1000","Acute Care Hospitals","Proprietary","Yes","180"
"420086","PRISMA HEALTH BAPTIST","1330 TAYLOR AT MARION ST","COLUMBIA","South Carolina","29220","RICHLAND","(803) 296-5678","Acute Care Hospitals","Voluntary non-profit - Private","Yes","350"
"420087","ROPER HOSPITAL","316 CALHOUN ST","CHARLESTON","South Carolina","29401","CHARLESTON","(843) 724-2800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","268"
"420089","EAST COOPER MEDICAL CENTER","2000 HOSPITAL DR","MOUNT PLEASANT","South Carolina","29464","CHARLESTON","(843) 881-0100","Acute Care Hospitals","Proprietary","Yes","172"
"420091","MUSC HEALTH FLORENCE MEDICAL CENTER","805 PAMPLICO HWY BOX 100550","FLORENCE","South Carolina","29505","FLORENCE","(843) 674-2500","Acute Care Hospitals","Government - State","Yes","240"
